,index,brand,ultra_hd,full_hd,Price,Rating,inches,display_type,wifi,rom,hdmi_port,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,ppi,resolution_width,resolution_height,fast_charging,ram,usb_port,Spec_Score,size_category,charging_category,brand_score
397,398,coocaa,0,0,9.121509158269568,4.6,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0
398,399,reliance,0,1,9.32420462812523,4.25,32.0,led,1,19.2,1,0.0132753235162873,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0
399,400,innoq,0,0,9.121509158269568,4.4,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0
400,401,uniboom,0,0,9.121509158269568,4.1,32.0,led,0,16.0,1,0.0141894353369763,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0
401,402,uniboom,0,1,9.375091807576672,4.2,40.0,led,0,19.2,1,0.0110432569974554,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0
402,403,blaupunkt,1,0,11.461632170582678,4.35,75.0,led,1,16.0,1,0.003205296897862,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,6.0
403,404,realme,1,0,10.657259354912508,4.6,65.0,led,1,28.8,1,0.0053036542036283,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0
404,405,uniboom,0,0,9.121509158269568,4.6,32.0,led,1,16.0,0,0.014955514695145557,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0
405,406,croma,0,0,9.258654232254733,4.4,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0
406,407,toshiba,1,0,10.932946242515648,4.0,65.0,qled,1,28.8,1,0.0042864797285229,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
407,408,vu,1,0,10.778956289890028,4.4,65.0,qled,1,16.0,1,0.0060501260442925,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0
408,409,croma,1,0,10.373209892223665,4.3,50.0,qled,1,32.0,1,0.0071241012816505,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0
409,410,vu,1,0,10.085434039,4.15,43.0,qled,1,16.0,1,0.0102063359733222,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,7.0
410,411,haier,1,0,10.184937747111393,4.15,43.0,led,1,32.0,1,0.0068905660377358,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0
411,412,realme,0,0,9.305650551780507,4.05,32.0,qled,1,16.0,1,0.0132557505227747,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0
412,413,sony,1,0,12.345797413264954,4.0,77.0,miniled,1,44.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,10.0
413,414,kenstar,1,0,10.138559674715612,4.3,55.0,led,1,25.6,1,0.0076485236570615,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,7.538144329896907
414,415,kenstar,1,0,9.98966524877718,4.0,50.0,led,1,19.2,1,0.0078902701958805,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,7.538144329896907
415,416,haier,1,0,11.097273648073832,4.7,65.0,qled,1,32.0,1,0.0045582664040006,4.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0
416,417,motorola,0,0,9.367344120785848,4.35,32.0,qled,1,16.0,1,0.0141294127703222,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0
417,418,iffalcon,1,0,11.156250521031495,4.7,75.0,led,1,32.0,1,0.0040957727967542,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,7.0
418,419,thomson,1,0,11.461632170582678,4.25,75.0,miniled,1,16.0,1,0.0031316119117043,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,7.0
419,420,iffalcon,1,0,10.819778284410283,4.45,65.0,qled,1,32.0,1,0.0056071121422428,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,7.0
420,421,kodak,0,0,9.121509158269568,4.75,32.0,qled,1,16.0,1,0.014955514695145557,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0
421,422,kodak,0,1,9.546812608597396,4.4,40.0,qled,1,19.2,1,0.0110007857704121,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0
422,423,kodak,0,0,9.121509158269568,4.6,32.0,qled,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0
423,424,toshiba,1,0,10.714417768752456,4.3,65.0,led,1,16.0,1,0.005542345385453,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
424,425,hisense,1,0,10.203592144986466,4.0,50.0,led,1,28.8,1,0.0071113744953516,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0
425,426,xiaomi,1,0,10.085809109330082,4.4,43.0,led,1,25.6,1,0.0082503437643235,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0
426,427,toshiba,0,1,9.903487552536127,4.25,40.0,led,1,19.2,1,0.0080754037701885,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,8.0
427,428,philips,1,0,10.933106969717286,4.75,65.0,qled,1,32.0,1,0.0055134913123448,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0
428,429,toshiba,0,0,9.546169544733283,4.7,32.0,led,1,16.0,1,0.0117583988563259,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,8.0
429,430,nu,1,0,10.126631103850338,4.55,43.0,led,1,19.2,1,0.0081903276131045,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0
430,431,nu,1,0,10.46310334047155,4.55,55.0,led,1,22.4,1,0.0062401782908083,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
431,432,nu,0,1,9.903487552536127,4.0,43.0,led,1,19.2,1,0.008200410020501,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0
432,433,croma,1,0,10.87787736679393,4.5,65.0,led,1,32.0,1,0.0047556142668428,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0
433,434,philips,0,1,9.51044496442652,4.0,32.0,led,1,16.0,1,0.0115564115860434,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,8.0
434,435,coocaa,1,0,10.621327345686446,4.25,65.0,qled,1,32.0,1,0.0063233249591453,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0
435,436,coocaa,1,0,10.203592144986466,4.6,43.0,qled,1,32.0,1,0.0095410941145968,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,5.0
436,437,sony,1,0,12.03996493109922,4.2,65.0,miniled,1,38.4,1,0.0019092036129641,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0
437,438,lg,1,0,12.013700752882718,4.1,55.0,oled,1,35.2,1,0.0019630422002557,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
438,439,philips,1,0,10.645424897265505,4.3,55.0,qled,1,16.0,1,0.0059382366246815,4.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0
439,440,lg,1,0,11.219775135482212,4.65,65.0,led,1,25.6,1,0.0035534253921437,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
440,441,xiaomi,1,0,10.51867319162636,4.45,55.0,qled,1,32.0,1,0.0066150436498283,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0
441,442,haier,1,0,11.56171562913966,4.55,55.0,oled,1,32.0,1,0.0033800321907827,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,7.0
442,443,sony,1,0,12.345797413264954,4.65,77.0,miniled,1,44.8,1,0.001542252479739705,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,10.0
443,444,sony,1,0,11.848618826918727,4.7,55.0,miniled,1,38.4,1,0.0025198370147973,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
444,445,kodak,1,0,9.852194258148575,4.3,43.0,qled,1,22.4,1,0.0099584188641507,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,6.0
445,446,sony,1,0,11.963943757846549,4.0,65.0,miniled,1,38.4,1,0.0019364290719154,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
446,447,vu,1,0,11.066497727453186,4.7,75.0,qled,1,16.0,1,0.0049945303953742,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0,7.0
447,448,vu,1,0,10.531989539602542,4.4,50.0,qled,1,16.0,1,0.0072756367515668,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,7.0
448,449,haier,0,0,9.588776807696428,4.3,32.0,led,1,16.0,1,0.0091307623809849,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0
449,450,vu,1,0,10.819598268208338,4.55,65.0,qled,1,16.0,1,0.006007201440288,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,7.0
450,451,sony,1,0,12.345797413264954,4.0,55.0,oled,1,32.0,1,0.001542252479739705,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,10.0
451,452,sony,1,0,11.775220496271928,4.65,55.0,miniled,1,28.8,1,0.002647126702054,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
452,453,sony,1,0,12.345797413264954,4.05,65.0,oled,1,32.0,1,0.001542252479739705,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,10.0
453,454,coocaa,0,1,9.64859530290734,4.4,43.0,led,1,19.2,1,0.0093683463449254,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0
454,455,sony,1,0,11.075830361179468,4.55,50.0,led,1,16.0,1,0.003874438767611,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
455,456,blaupunkt,1,0,10.341742483467284,4.75,55.0,qled,1,16.0,1,0.0082744604664666,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,6.0
456,457,blaupunkt,1,0,10.23995978915734,4.3,50.0,qled,1,16.0,1,0.0081395764134433,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0
457,458,haier,0,1,9.852194258148575,4.2,32.0,qled,0,19.2,1,0.0081793778619927,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,7.0
458,459,hisense,1,0,12.345797413264954,4.05,77.0,miniled,1,44.8,1,0.001542252479739705,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,2.0,8.0
459,460,hisense,1,0,11.918390573078392,4.05,77.0,miniled,1,44.8,1,0.0022140147600984,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,2.0,8.0
460,461,hisense,1,0,11.156250521031495,4.1,75.0,qled,1,25.6,1,0.0041586308375833,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,8.0
461,462,lg,1,0,11.512835460919986,4.05,75.0,led,1,19.2,1,0.0026327632763276,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,10.0
462,463,hisense,1,0,11.695247021764184,4.1,77.0,qled,1,44.8,1,0.0026991891599096,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,2.0,8.0
463,464,beston,1,0,10.502324053624832,4.25,65.0,qled,1,22.4,1,0.0064218797219703,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
464,465,sony,1,0,11.0184815912866,4.0,50.0,led,1,19.2,1,0.0036071487129037,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
465,466,tcl,1,0,11.58050934429376,4.25,75.0,miniled,1,38.4,1,0.0030189455187819,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,8.0
466,467,samsung,1,0,11.35030064751358,4.75,75.0,led,1,22.4,1,0.0033533356865513,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
467,468,tcl,1,0,11.512835460919986,4.5,75.0,miniled,1,32.0,1,0.0034203420342034,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,8.0
468,469,lg,1,0,12.100662128622306,4.25,65.0,oled,1,38.4,1,0.0018417689871659,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
469,470,lg,1,0,12.345797413264954,4.35,77.0,oled,1,32.0,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
470,471,sony,1,0,10.8235910067382,4.35,43.0,led,1,16.0,1,0.0044202032277346,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,10.0
471,472,lg,0,0,9.517825071724143,4.0,32.0,led,1,16.0,1,0.0100007353481873,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0
472,473,reliance,1,0,10.443133842110312,4.7,55.0,led,1,16.0,1,0.0061649226105459,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
473,474,tcl,1,0,11.775220496271928,4.5,77.0,qled,1,32.0,1,0.0027694438033694,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,8.0
474,475,toshiba,1,0,11.289781913656018,4.15,75.0,qled,1,16.0,1,0.0037350466880836,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,8.0
475,476,toshiba,1,0,10.950806546816688,4.05,65.0,qled,1,16.0,1,0.0048316637133984,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,8.0
476,477,toshiba,1,0,11.84939770159144,4.3,77.0,qled,1,16.0,1,0.002426445903185,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,8.0
477,478,toshiba,1,0,10.645210588588755,4.5,55.0,qled,1,16.0,1,0.0069659442724458,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
478,479,lg,1,0,12.345797413264954,4.45,77.0,oled,1,44.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
479,480,sony,1,0,11.742377078558851,4.0,75.0,led,1,16.0,1,0.0020351379282931,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
480,481,sony,1,0,11.367680015613487,4.0,65.0,led,1,16.0,1,0.0027289546716003,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
481,482,tcl,1,0,10.819598268208338,4.15,65.0,led,1,19.2,1,0.0043168633726745,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,8.0
482,483,reliance,0,0,9.3868953338758,4.5,32.0,led,1,16.0,1,0.0128248113998323,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0
483,484,tcl,1,0,10.462846164547514,4.35,50.0,led,1,16.0,1,0.0063403829665618,3.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,8.0
484,485,tcl,1,0,11.002099841204238,4.35,65.0,qled,1,32.0,1,0.0047850797513291,3.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,8.0
485,486,tcl,1,0,11.225123385317872,4.75,75.0,qled,1,16.0,1,0.0042438991865582,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,2.0,8.0
486,487,samsung,0,1,10.075379913839544,4.75,43.0,led,1,19.2,1,0.0082,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0
487,488,sony,1,0,10.839404425545462,4.15,43.0,led,1,16.0,1,0.004232202392626,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,10.0
488,489,lg,1,0,11.798036735741295,4.7,75.0,miniled,1,44.8,1,0.0027565982404692,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0
489,490,haier,1,0,10.801430997592224,4.45,55.0,qled,1,32.0,1,0.0054389896109187,4.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0
490,491,realme,1,0,10.085809109330082,4.55,43.0,qled,1,32.0,1,0.00966915288137,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,7.0
491,492,iffalcon,1,0,10.308952660644293,4.7,50.0,led,1,16.0,1,0.0075202506750225,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0
492,493,haier,1,0,11.05865344255235,4.5,65.0,qled,1,32.0,1,0.0041817609072294,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0
493,494,samsung,1,0,10.63323181522976,4.1,55.0,led,1,22.4,1,0.0053362255965292,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
494,495,croma,1,0,10.085434039,4.25,43.0,led,1,32.0,1,0.0081492288453522,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0
495,496,samsung,0,0,9.769899015421748,4.6,32.0,led,0,16.0,1,0.0086752771745342,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0
496,497,haier,1,0,11.407564949312402,4.5,55.0,miniled,1,32.0,1,0.0036500405560061,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,7.0
497,498,haier,1,0,10.451348811602948,4.0,43.0,qled,1,32.0,1,0.0061289389997108,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,7.0
498,499,samsung,1,0,10.596634733096073,4.65,50.0,led,1,19.2,1,0.0061614040351008,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
499,500,samsung,1,0,11.429446025158937,4.7,75.0,led,1,19.2,1,0.0031677356234373,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
500,501,samsung,1,0,11.461632170582678,4.0,55.0,miniled,1,25.6,1,0.0029473994463099,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,10.0
501,502,samsung,1,0,12.345797413264954,4.55,77.0,oled,1,44.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
502,503,samsung,0,1,10.165505603232392,4.75,43.0,led,0,19.2,1,0.007127741439015,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0
503,504,samsung,1,0,10.746691329302752,4.25,43.0,qled,1,19.2,1,0.0050295857988165,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,10.0
504,505,samsung,1,0,12.345797413264954,4.1,75.0,miniled,1,19.2,1,0.001542252479739705,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,10.0
505,506,samsung,1,0,11.832040795365506,4.65,55.0,miniled,1,32.0,1,0.0025347045570172,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,10.0
506,507,samsung,1,0,12.345797413264954,4.5,77.0,oled,1,44.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,10.0
507,508,samsung,1,0,11.456947530560772,4.65,75.0,led,1,22.4,1,0.0030981968166675,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
508,509,samsung,1,0,11.396290520005437,4.15,75.0,led,1,22.4,1,0.0029379705584897,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
509,510,samsung,1,0,11.034744492199986,4.05,55.0,qled,1,19.2,1,0.0037893208582029,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
510,511,samsung,1,0,11.898187865760873,4.45,75.0,qled,1,28.8,1,0.0020282450901026,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
511,512,lg,0,0,9.713597426242222,4.25,32.0,led,1,16.0,1,0.0087363966142684,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0
512,513,samsung,1,0,11.381722787354375,4.5,65.0,qled,1,16.0,1,0.0031811910652999,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
513,514,tcl,1,0,10.968043105074278,4.65,65.0,qled,1,32.0,1,0.0052922917744438,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,8.0
514,515,samsung,1,0,11.001949829953112,4.05,65.0,led,1,22.4,1,0.0040506751125187,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
515,516,tcl,1,0,10.460270761075147,4.3,55.0,led,1,22.4,1,0.0060372492836676,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0
516,517,tcl,1,0,10.950648639613158,4.25,65.0,qled,1,16.0,1,0.004847341638884,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,8.0
517,518,samsung,1,0,12.345797413264954,4.75,65.0,miniled,1,19.2,1,0.0015677214406534,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,10.0
518,519,iffalcon,1,0,10.126631103850338,4.1,43.0,led,1,16.0,1,0.0073802952118084,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,7.0
519,520,iffalcon,1,0,10.404262840448617,4.3,55.0,led,1,16.0,1,0.0062547349919694,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0
520,521,samsung,1,0,11.06961829293506,4.55,65.0,led,1,22.4,1,0.0041112322791712,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
521,522,samsung,1,0,10.742702836729976,4.45,55.0,led,1,22.4,1,0.0051911860012961,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
522,523,samsung,1,0,10.390532647636716,4.15,43.0,led,1,22.4,1,0.006502503917171,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,10.0
523,524,samsung,1,0,10.718852365820323,4.2,55.0,led,1,19.2,1,0.0051107325383304,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
524,525,samsung,1,0,10.791193607554506,4.65,55.0,led,1,19.2,1,0.0052634286890306,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
525,526,samsung,1,0,11.283399086686796,4.5,55.0,qled,1,19.2,1,0.0036230972449364,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,10.0
526,527,samsung,1,0,11.262410716859886,4.75,65.0,led,1,22.4,1,0.0035393568776577,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
527,528,samsung,1,0,11.100949205246406,4.35,50.0,qled,1,19.2,1,0.0040063110534023,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
528,529,samsung,1,0,10.839600519357369,4.6,50.0,led,1,22.4,1,0.0048705882352941,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
529,530,samsung,1,0,10.50701085558772,4.1,43.0,led,1,22.4,1,0.0057178014766201,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,10.0
530,531,lumio,1,0,10.915088464214609,4.7,55.0,miniled,1,32.0,1,0.005640102547319,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.538144329896907
