,index,brand,ultra_hd,full_hd,Rating,inches,display_type,wifi,rom,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,ppi,resolution_width,resolution_height,fast_charging,ram,Spec_Score,size_category,charging_category,brand_category,Price
556,557,39.0,1,0,4.0,43.0,2.0,1,19.2,0.0074815137016093,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,10.042858113983936
557,558,21.0,1,0,4.1,55.0,6.0,1,16.0,0.0083521611911552,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,10.203592144986466
558,559,0.0,1,0,4.75,65.0,6.0,1,16.0,0.0046136629175523,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,11.170998377666052
559,560,0.0,1,0,4.35,75.0,6.0,1,32.0,0.0033060330603306,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,11.512925464970229
560,561,15.0,1,0,4.35,65.0,6.0,1,16.0,0.0068358770446915,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,10.645424897265505
561,562,15.0,1,0,4.5,75.0,6.0,1,16.0,0.0045000642866326,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,11.156250521031495
562,563,39.0,1,0,4.7,55.0,6.0,1,22.4,0.0080140421263791,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,10.30598158469934
563,564,50.0,1,0,4.65,65.0,6.0,1,16.0,0.0052542372881355,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.089668007602317
564,565,15.0,1,0,4.55,50.0,6.0,1,25.6,0.0100104004160166,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,10.126631103850338
565,566,15.0,1,0,4.45,55.0,6.0,1,25.6,0.0087413836208436,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,10.23995978915734
566,567,41.0,1,0,4.6,55.0,6.0,1,28.8,0.004109881317509,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.225123385317872
567,568,17.0,0,1,4.5,43.0,2.0,1,19.2,0.0073829531812725,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,10.126271039034782
568,569,0.0,0,0,4.3,32.0,6.0,1,16.0,0.0114487953763231,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,9.64212278840172
569,570,0.0,1,0,4.1,55.0,6.0,1,16.0,0.0067975473038764,4.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,10.545341438708522
570,571,0.0,1,0,4.1,50.0,6.0,1,16.0,0.0078217791316655,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,10.388995368317827
571,572,50.0,1,0,4.6,50.0,2.0,1,16.0,0.0091339037510379,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.22918769217543
572,573,50.0,1,0,4.35,43.0,2.0,1,16.0,0.0079527423249396,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,10.274740715974104
573,574,17.0,0,0,4.2,32.0,2.0,1,16.0,0.0126010500875072,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,9.392661928770137
574,575,56.0,1,0,4.6,65.0,6.0,1,32.0,0.0044056958548711,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,11.170435156023451
575,576,37.0,1,0,4.3,55.0,2.0,1,16.0,0.0082563302532101,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,10.126631103850338
576,577,37.0,1,0,4.75,43.0,2.0,1,16.0,0.008955285052666,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,10.102338411281291
577,578,37.0,1,0,4.25,65.0,6.0,1,16.0,0.0064088997063414,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,10.54006438160768
578,579,56.0,1,0,4.4,55.0,2.0,1,19.2,0.0067098741898589,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.437052663271608
579,580,21.0,0,0,4.05,32.0,2.0,1,16.0,0.0149482081200142,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
580,581,41.0,1,0,4.2,55.0,2.0,1,22.4,0.004931506849315,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.736201004154935
581,582,44.0,1,0,4.4,65.0,5.0,1,32.0,0.0015422524797397,4.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.345797413264954
582,583,44.0,1,0,4.3,75.0,6.0,1,32.0,0.0015422524797397,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.345797413264954
583,584,44.0,1,0,4.35,77.0,6.0,1,32.0,0.0015422524797397,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,12.345797413264954
584,585,54.0,0,0,4.25,32.0,2.0,1,16.0,0.0112329452103721,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.546812608597396
585,586,44.0,1,0,4.65,50.0,2.0,1,16.0,0.0039656666529113,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.194096663521613
586,587,44.0,1,0,4.75,75.0,2.0,1,16.0,0.0023583232853393,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.856451337535864
587,588,17.0,1,0,4.65,65.0,6.0,1,22.4,0.0051150852514208,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.002099841204238
588,589,24.0,0,0,4.55,32.0,6.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,9.259130536145614
589,590,16.0,0,1,4.65,43.0,2.0,1,19.2,0.0042203132255477,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,10.765934371538163
590,591,46.0,0,0,4.3,32.0,6.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,9.259130536145614
591,592,44.0,1,0,4.1,55.0,2.0,1,16.0,0.0032912225292801,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.23837019120351
592,593,44.0,0,0,4.25,32.0,2.0,1,16.0,0.006157295619179,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,10.274740715974104
593,594,17.0,1,0,4.6,65.0,2.0,1,16.0,0.0060637741766858,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.691944912900398
594,595,44.0,0,0,4.6,32.0,2.0,1,16.0,0.0064584064584064,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,10.257343526911065
595,596,44.0,1,0,4.5,50.0,2.0,1,16.0,0.0048674462744137,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.799575577092764
596,597,44.0,1,0,4.7,65.0,4.0,1,32.0,0.0018392192859558,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.24043059304143
597,598,41.0,1,0,4.2,77.0,2.0,1,28.8,0.0015422524797397,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,12.345797413264954
598,599,17.0,1,0,4.65,55.0,6.0,1,19.2,0.0085030218503021,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.38176932322609
599,600,47.0,1,0,4.5,77.0,6.0,1,32.0,0.0026511833425065,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,11.76756768334381
600,601,17.0,1,0,4.35,43.0,2.0,1,16.0,0.0100243488847341,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,10.043249494911286
601,602,13.0,0,0,4.0,32.0,2.0,0,16.0,0.0120200333889816,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
602,603,13.0,1,0,4.5,75.0,6.0,1,16.0,0.0040849924608425,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,11.08206562284212
603,604,17.0,1,0,4.4,65.0,6.0,1,28.8,0.0055717255717255,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,10.876366535738477
604,605,38.0,0,0,4.3,32.0,2.0,1,16.0,0.0098292735195371,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.546812608597396
605,606,17.0,1,0,4.0,75.0,6.0,1,25.6,0.0034721407624633,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,11.353355125282244
606,607,19.0,0,0,4.5,32.0,2.0,1,16.0,0.0083291645822911,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.903037451255743
607,608,41.0,1,0,4.35,55.0,6.0,1,25.6,0.0043507632918055,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.950648639613158
608,609,47.0,1,0,4.75,55.0,6.0,1,28.8,0.0074370564913255,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.586584397242571
609,610,44.0,1,0,4.25,65.0,2.0,1,16.0,0.0037643394905641,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.156250521031495
610,611,45.0,1,0,4.65,65.0,6.0,1,32.0,0.0018099886220731,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,12.025695197731086
611,612,26.0,1,0,4.35,65.0,2.0,1,19.2,0.0037096474090613,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.074342980399235
612,613,26.0,1,0,4.25,55.0,2.0,1,22.4,0.0051402521282039,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.668839108844995
613,614,45.0,1,0,4.6,55.0,6.0,1,32.0,0.0021870645134847,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.711702550502414
614,615,26.0,1,0,4.15,65.0,5.0,1,44.8,0.0019773645727327,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.0435537160324
615,616,45.0,1,0,4.55,75.0,6.0,1,16.0,0.0025025208543404,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,11.695247021764184
616,617,31.0,1,0,4.75,65.0,6.0,1,16.0,0.0051742919389978,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.933089112414988
617,618,45.0,0,1,4.55,32.0,2.0,1,19.2,0.0132819015846538,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9.391911647379434
618,619,31.0,1,0,4.35,55.0,4.0,1,16.0,0.007107242457534,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.477287975463508
619,620,45.0,1,0,4.3,50.0,2.0,1,16.0,0.0085346768960647,3.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.173514689749188
620,621,45.0,1,0,4.75,55.0,6.0,1,32.0,0.0081430898025657,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.46310334047155
621,622,41.0,1,0,4.65,75.0,6.0,1,19.2,0.0015422524797397,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,12.345797413264954
622,623,41.0,1,0,4.4,50.0,6.0,1,28.8,0.0038464085617028,4.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,11.231887935237117
623,624,41.0,1,0,4.0,65.0,2.0,1,25.6,0.0032576082297471,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.15612194133691
624,625,41.0,1,0,4.3,77.0,5.0,1,41.6,0.0015422524797397,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,12.345797413264954
625,626,41.0,1,0,4.05,65.0,2.0,1,19.2,0.0038411795137092,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.968043105074278
626,627,41.0,1,0,4.55,50.0,2.0,1,19.2,0.0065856996236743,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.545341438708522
627,628,41.0,1,0,4.15,55.0,2.0,1,22.4,0.0058209304137769,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.558413520275876
628,629,41.0,1,0,4.05,43.0,2.0,1,19.2,0.005782740304986,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,10.463646050320772
629,630,41.0,1,0,4.75,65.0,6.0,1,19.2,0.0031353135313531,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.512835460919986
630,631,41.0,1,0,4.1,75.0,2.0,1,16.0,0.0025832583258325,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.512835460919986
631,632,41.0,1,0,4.7,50.0,6.0,1,22.4,0.0052200472025544,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.828182866754094
632,633,27.0,1,0,4.3,43.0,2.0,1,19.2,0.0065439745177844,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,10.249061103403688
633,634,41.0,1,0,4.7,43.0,2.0,1,19.2,0.0067342525006758,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,10.518429918794682
634,635,41.0,1,0,4.25,55.0,6.0,1,19.2,0.0040450072592353,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.034744492199986
635,636,24.0,0,1,4.75,43.0,2.0,1,19.2,0.0108110904200289,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,9.581903928408666
636,637,9.0,1,0,4.15,43.0,2.0,1,22.4,0.0078023120924837,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,10.126631103850338
637,638,26.0,1,0,4.65,55.0,7.0,1,19.2,0.0049421542321497,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.957712470499596
638,639,9.0,0,0,4.05,32.0,2.0,1,16.0,0.0098285580084546,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.455245415071904
639,640,41.0,0,1,4.75,43.0,2.0,1,19.2,0.0076003377927907,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,10.021270588192513
640,641,15.0,1,0,4.45,65.0,2.0,1,25.6,0.0050514878780507,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,10.51867319162636
641,642,35.0,0,1,4.75,43.0,2.0,1,19.2,0.0059769908322847,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,10.233366673687698
642,643,8.0,1,0,4.1,55.0,2.0,1,22.4,0.0066850248197398,4.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,10.22557105170524
643,644,45.0,0,1,4.75,43.0,2.0,0,19.2,0.0061971918489065,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,10.379504316595238
644,645,31.0,1,0,4.45,55.0,2.0,1,16.0,0.008027765794737,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.146433731146518
645,646,13.0,0,1,4.75,43.0,2.0,1,19.2,0.0101000625390869,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,9.679781342959442
646,647,16.0,1,0,4.4,55.0,2.0,1,32.0,0.0053345768244346,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.666417292697274
647,648,19.0,1,0,4.45,55.0,6.0,1,19.2,0.0071776298425173,3.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.437052663271608
648,649,17.0,1,0,4.2,77.0,0.0,1,28.8,0.0015422524797397,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,12.345797413264954
649,650,56.0,1,0,4.7,55.0,2.0,1,19.2,0.0067508604569229,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.51596683002862
650,651,56.0,1,0,4.4,43.0,2.0,1,25.6,0.0081511670989255,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,10.203258756085228
651,652,56.0,1,0,4.65,50.0,2.0,1,22.4,0.0078012434619559,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.322197887394314
652,653,26.0,1,0,4.3,48.0,5.0,1,19.2,0.0026255395304768,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,11.461537429252754
653,654,26.0,1,0,4.45,55.0,5.0,1,19.2,0.0027147714771477,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.512835460919986
654,655,35.0,0,0,4.05,32.0,2.0,1,16.0,0.0102075611564121,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,9.509778075438817
655,656,35.0,0,0,4.75,32.0,2.0,1,16.0,0.0071252968873703,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,10.085809109330082
656,657,34.0,0,0,4.3,32.0,2.0,1,16.0,0.0108297187631173,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,9.567665104756411
657,658,53.0,0,0,4.05,32.0,2.0,1,16.0,0.0148516501833537,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,9.121509158269568
658,659,26.0,1,0,4.65,65.0,2.0,1,22.4,0.0037205723957531,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.082004077752629
659,660,26.0,1,0,4.7,55.0,2.0,1,19.2,0.0055257320319432,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.716216150693835
660,661,26.0,1,0,4.35,50.0,2.0,1,19.2,0.0044467654836774,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.714417768752456
661,662,16.0,1,0,4.3,50.0,2.0,1,32.0,0.0054838709677419,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.596409707779776
662,663,16.0,1,0,4.45,43.0,2.0,1,32.0,0.0066095786602,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,10.403990075979044
663,664,24.0,0,0,4.4,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
664,665,26.0,1,0,4.55,43.0,2.0,1,22.4,0.0069876819708846,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,10.349966636734909
665,666,44.0,1,0,4.75,77.0,5.0,1,32.0,0.0015422524797397,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.345797413264954
666,667,8.0,0,1,4.1,40.0,2.0,1,19.2,0.011129366383313,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,9.546812608597396
667,668,44.0,1,0,4.05,55.0,2.0,1,32.0,0.0033484464595279,4.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,11.225123385317872
668,669,44.0,1,0,4.35,55.0,2.0,1,25.6,0.0042757371960682,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.968043105074278
669,670,46.0,0,0,4.75,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,9.121509158269568
670,671,29.0,0,0,4.2,32.0,2.0,0,16.0,0.0117615682090945,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
671,672,35.0,1,0,4.35,55.0,2.0,0,19.2,0.0057861635220125,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,10.63344870621879
672,673,8.0,0,1,4.65,39.37,2.0,1,19.2,0.0109614972498035,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,9.546812608597396
673,674,41.0,1,0,4.7,43.0,2.0,1,19.2,0.005008425852498,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,10.605421020376692
674,675,55.0,0,0,4.45,32.0,2.0,0,16.0,0.013351907415345,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,9.121509158269568
675,676,41.0,1,0,4.65,55.0,6.0,1,25.6,0.004228041462084,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.91492481446108
676,677,16.0,0,0,4.2,32.0,2.0,1,16.0,0.0063219227967953,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.932852161166032
677,678,41.0,1,0,4.2,75.0,2.0,1,22.4,0.0028739867354458,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,11.461537429252754
678,679,5.0,0,1,4.55,43.0,2.0,1,19.2,0.008852140077821,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,9.79762691183662
679,680,27.0,1,0,4.65,43.0,6.0,1,22.4,0.0071749631021065,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,10.302699818978526
680,681,46.0,0,0,4.1,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,9.121509158269568
681,682,41.0,0,0,4.75,32.0,2.0,1,16.0,0.007862558735583,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.837828403729851
682,683,41.0,0,1,4.45,43.0,2.0,1,19.2,0.0069253001333926,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,10.020870508171171
683,684,17.0,1,0,4.15,65.0,6.0,1,19.2,0.0028026338004389,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,11.25156070083582
684,685,27.0,0,0,4.55,32.0,2.0,1,16.0,0.008277430358158,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.775142686598905
685,686,41.0,1,0,4.55,55.0,2.0,1,22.4,0.0044498777506112,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.714217748749787
686,687,21.0,1,0,4.15,55.0,6.0,1,22.4,0.0059107851753083,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,10.404262840448617
687,688,26.0,1,0,4.0,55.0,2.0,1,22.4,0.0037825059101654,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.91492481446108
688,689,46.0,1,0,4.25,65.0,6.0,1,22.4,0.0040866170503278,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,10.858998997563564
689,690,26.0,1,0,4.75,65.0,2.0,1,22.4,0.0038289296909986,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.112313560992032
690,691,50.0,1,0,4.45,55.0,2.0,1,16.0,0.0072119523930108,4.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,10.583828076826626
691,692,26.0,1,0,4.0,55.0,2.0,1,19.2,0.0040008890864636,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.714217748749787
692,693,26.0,1,0,4.05,43.0,2.0,1,22.4,0.0051561079114883,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,10.403990075979044
693,694,26.0,1,0,4.0,43.0,2.0,1,19.2,0.0050589723227153,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,10.4341158035983
694,695,26.0,1,0,4.65,55.0,2.0,1,19.2,0.0045453512161854,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,10.69174034652358
695,696,26.0,0,1,4.15,32.0,2.0,1,16.0,0.0067501626545217,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,9.976691544794544
